Compound,119_1(raw),119_2(raw),119_3(raw),119_4(raw),119_5(raw),119_6(raw),173_1(raw),173_2(raw),173_3(raw),173_4(raw),173_5(raw),173_6(raw),212_1(raw),212_2(raw),212_3(raw),212_4(raw),212_5(raw),212_6(raw),232_1(raw),232_2(raw),232_3(raw),232_4(raw),232_5(raw),232_6(raw),281_1(raw),281_2(raw),281_3(raw),281_4(raw),281_5(raw),281_6(raw),293_1(raw),293_2(raw),293_3(raw),293_4(raw),293_5(raw),293_6(raw),318_1(raw),318_2(raw),318_3(raw),318_4(raw),318_5(raw),318_6(raw),345_1(raw),345_2(raw),345_3(raw),345_4(raw),345_5(raw),345_6(raw),346_1(raw),346_2(raw),346_3(raw),346_4(raw),346_5(raw),346_6(raw),372_1(raw),372_2(raw),372_3(raw),372_4(raw),372_5(raw),372_6(raw),374_1(raw),374_2(raw),374_3(raw),374_4(raw),374_5(raw),374_6(raw),440_1(raw),440_2(raw),440_3(raw),440_4(raw),440_5(raw),440_6(raw),639_1(raw),639_2(raw),639_3(raw),639_4(raw),639_5(raw),639_6(raw),649_1(raw),649_2(raw),649_3(raw),649_4(raw),649_5(raw),649_6(raw),H37Rv_1(raw),H37Rv_2(raw),H37Rv_3(raw),H37Rv_4(raw),H37Rv_5(raw),H37Rv_6(raw),Mass
1245.728@12.133998,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,1245.728
1193.7103@10.623995,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,1193.7103
314.1203@10.620987,4493.526176,1844.625341,2487.93389,2542.448486,3984.512394,0.083746556,2788.618173,2596.575201,1807.63636,2693.155914,3087.295862,2664.145446,1295.925619,2734.787869,2591.743794,1454.28375,2756.989522,2201.008273,807.5107484,1543.87052,1659.768596,0.114600551,1558.567494,1320.137735,0.053443526,3081.491462,756.4539934,0.073278237,0.066115702,1319.630856,4347.978524,4405.732224,5751.793393,3087.966952,6153.634711,9726.922305,1674.488702,0.131680441,2056.299166,1771.457848,2154.815419,2620.290903,2806.818178,9748.001658,7051.398362,4303.008261,6407.379618,6459.705234,1258.04904,2849.395046,1808.799998,1405.617081,0.123966942,1469.575758,2645.756467,1742.042977,3290.471072,4097.510755,0.104683196,3244.096427,911.143803,1797.840217,1538.684294,1351.754271,1410.145458,2086.400001,3330.993948,2868.102478,4166.751518,2053.290902,2541.461166,4927.105228,5940.159232,2321.145999,5366.75483,3190.27327,3285.37907,0.211019284,3028.333325,6432.52563,6876.128911,3397.2595,4034.618185,0.278787879,12620.17192,8743.640758,11293.98789,11560.24351,8603.343235,5036.509073,314.1203
333.1326@8.666993,1786.088156,0.088705234,0.116804408,0.096969697,2304.055095,0.083746556,2957.503572,1965.143798,2815.15151,3567.293101,3813.734428,2949.381809,0.094214876,2693.500817,3071.980157,1602.961436,2124.819827,2171.504141,2165.533897,3117.619828,3977.344354,0.114600551,4888.683197,3386.606046,0.053443526,8753.963092,553.7928367,1381.58788,0.066115702,2286.804411,2943.603314,3290.425339,23037.43143,2593.667776,3088.57686,14189.98346,1414.671072,0.131680441,2305.904123,3618.852886,2682.732773,2774.927267,4136.15702,10608.85786,8390.171919,2929.910742,4144.71846,5187.810468,2142.622046,11621.82922,2911.030299,2188.653997,0.123966942,1899.636364,9715.509616,2624.023144,7962.4325,18907.79509,2574.892572,8671.55925,2757.719012,1471.250686,1493.732228,1471.939396,1330.806064,0.105785124,1822.521217,0.13553719,2251.865015,0.121763085,0.113498623,3614.634155,6350.48926,2722.633601,6613.421498,3184.171892,4909.185134,0.211019284,1567.624238,5634.1091,4109.568587,5857.566384,0.278787879,0.278787879,9126.91076,5621.132223,10120.11681,7924.570785,6507.948198,2967.171339,333.1326
1472.9558@5.8229985,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,1472.9558
436.2284@3.3720005,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,1295.437461,0.103581267,977.5757559,0.121763085,0.136088154,0.145454545,724.6066113,0.127823691,700.8446261,0.096418733,0.098071625,0.084297521,518.6479368,0.079889807,736.9696972,1989.350965,0.08815427,0.095316804,0.053443526,1209.94821,0.073829201,0.073278237,0.066115702,1501.900829,1841.993393,1919.057848,9604.626455,2163.981825,3054.183471,3615.332228,0.088705234,1282.304134,867.8380132,1268.335535,0.112947658,969.9454525,4111.570243,4389.882647,2930.419841,3865.61322,2857.817082,3110.305785,0.093112948,7299.744363,1660.715149,5393.002209,1249.586775,2004.169698,2123.154815,976.9983484,0.168044077,1933.327278,0.104683196,1728.997249,0.102479339,661.5674918,1252.985121,0.082093664,744.7030323,0.105785124,1265.333337,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,2634.787329,807.8347084,1727.911849,865.1504109,2880.634717,0.211019284,891.7030278,3316.611576,1535.469418,2404.21873,1932.000001,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,436.2284
265.0289@17.099985,2448.209369,1426.025342,1723.44904,1651.878788,0.126721763,1154.027542,2209.391177,1892.015423,2441.454541,2336.511838,2892.009361,2404.945447,1845.480991,1915.565833,1857.626441,1500.853998,1508.047378,1501.760337,1421.196702,1500.650135,2030.104684,2638.104684,1617.895317,1743.820929,594.0247915,3958.12397,1131.063359,1128.191737,0.066115702,1679.862262,5212.195055,5549.345445,0.560330579,4948.122329,10635.39669,13600.0628,1621.886498,3186.930033,2022.45619,3779.48925,2069.314042,3096.16363,6158.471067,9379.884302,6989.289271,7670.069416,5463.679342,8806.373003,1794.286508,6829.013784,2508.806057,2383.914603,2895.867765,1851.830304,4768.537728,2778.08926,0.168044077,0.18677686,2017.873286,4035.300285,1950.181821,1459.906333,1788.112392,0.082093664,1350.030307,1818.340496,3701.29698,2259.811569,3163.1416,2580.768587,0.113498623,4471.283741,7778.409922,2802.622581,5169.498631,2241.19779,7136.744919,3487.726726,2763.345447,6855.788441,4657.046271,6603.538835,10938.24243,0.278787879,4317.586784,2573.674927,3919.479892,0.177410468,3395.813768,1983.568037,265.0289
358.2836@12.22301,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,986.7019228,4124.846267,3210.501371,4381.090901,4742.915687,5007.635803,6677.236343,0.094214876,0.127823691,0.100826446,925.3305806,0.098071625,0.084297521,3638.1025,2428.889802,2550.831957,5121.154823,3404.16529,2170.363627,0.053443526,1531.054547,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,3319.920658,0.088705234,0.131680441,1178.672723,1586.072725,1708.67217,0.127272727,3617.355368,4336.948763,3580.548768,3665.507435,3494.074933,4305.774105,520.2220405,4808.848492,2067.315149,2576.283198,2752.438013,1382.787879,1647.994486,4291.289262,0.168044077,2973.861165,3707.878802,1821.710748,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,1749.514049,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,974.6776831,0.187327824,3216.671066,0.172451791,0.211019284,3288.581809,3169.125625,0.183471074,0.280440771,2997.527275,0.278787879,0.216528926,0.171349862,2135.45069,1828.214873,0.177410468,0.127823691,358.2836
1524.9897@3.2850025,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,1524.9897
84.0211@9.812008,26702.34163,14203.12725,19793.32457,15647.22425,19922.1818,10049.33548,28085.02084,22930.82089,29031.27268,27795.34647,32575.6936,26604.50901,9427.423137,16900.33713,16516.78343,17519.28379,15402.34485,14996.27609,7935.917401,11835.27546,14846.67769,15735.45786,14173.00276,13330.05504,0.053443526,33216.64961,8124.460595,6642.965297,6251.966897,13523.94493,52602.52741,56930.93213,168057.1489,41000.37698,79571.88596,105622.271,16793.85231,18526.38461,24974.44949,38607.60489,26795.58944,33301.41811,67032.23132,93171.1984,62028.42989,59439.00161,60838.25238,72017.30854,14711.84578,46503.34993,19231.10907,20410.71682,19519.33882,15822.93334,29401.29248,19548.99176,30678.46279,40961.09928,14744.94221,28767.02762,22508.45954,17694.3939,21186.433,9549.052903,15934.76974,18236.40331,35765.12737,24093.63304,30609.64465,23051.21315,17943.4513,44679.19884,72598.95652,23137.179,53516.18742,29716.94537,52883.72132,31842.80996,19557.24843,46209.51082,46098.0247,41719.21042,83283.69703,0.557575758,47911.57198,38733.12226,55053.77249,45370.95309,38410.78561,24510.32057,84.0211
215.0617@8.950007,2872.038571,0.088705234,0.116804408,0.096969697,3829.278234,0.083746556,0.121763085,1659.061154,0.121212121,0.121763085,2598.739389,0.145454545,0.094214876,3075.693653,3110.19338,2266.418738,2857.512938,2740.7653,1011.47108,0.079889807,1556.099174,0.114600551,1937.895317,0.095316804,0.053443526,6827.01984,0.073829201,1048.025346,953.3223071,0.093663912,0.18677686,3989.517349,15311.5934,0.160330579,6677.6281,14429.74214,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,6889.049579,11306.98017,8443.811589,5126.181815,5136.713502,6208.082645,3129.898634,15905.22096,5303.878781,3940.115706,0.123966942,3904.969698,4629.949299,2364.624796,3307.443524,7902.715723,1994.42425,4119.253454,2650.525624,1947.633605,1432.535533,0.082093664,1383.042428,0.105785124,2005.939399,0.13553719,2466.44463,0.121763085,0.113498623,3231.948205,3920.750966,1997.719002,4404.451798,2649.367486,3289.862817,0.211019284,0.139393939,0.242975207,3304.130572,6084.723408,0.278787879,0.278787879,8715.072743,7046.763075,12804.89477,10738.65563,5790.677676,3961.767479,215.0617
311.0031@7.760006,6885.123975,4239.045722,5317.637479,4983.078789,8432.826441,4262.532207,4462.495302,3605.35316,4685.212113,4793.93442,5186.047373,7099.636341,2705.474379,8132.015398,5383.023125,5795.247947,5951.476563,5083.646301,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,2958.329479,1363.034709,1473.332233,1571.041311,1853.421491,7098.267787,7263.741034,17197.1058,5512.485967,8924.831406,8996.214868,3419.941592,0.131680441,3787.70577,6189.0347,4472.275466,4422.345445,8629.752056,12749.50414,8231.672745,9685.804952,9940.501384,6398.104683,0.093112948,0.213774105,0.115151515,0.099724518,1427.231403,1175.272728,0.124517906,4554.555378,3683.526168,3909.80001,3708.192852,3354.184581,4970.145462,3475.925613,3158.677678,4347.269977,2877.096977,4730.81653,10184.90912,9873.613217,10244.87935,7497.19667,9232.772485,13156.83745,11741.37687,4071.030291,10413.36641,8691.225321,7821.550981,4556.32838,6148.527255,13201.8149,6043.90412,14919.72946,2984.98182,0.278787879,9622.978529,9084.455634,10065.86227,10168.10356,8948.761416,8943.951483,311.0031
506.259@9.096989,2393.663915,0.088705234,0.116804408,789.4303033,4181.691457,0.083746556,1378.845175,1067.7157,1231.393937,1643.679884,2119.845175,1521.309086,0.094214876,1737.251784,1890.092557,0.096418733,1115.564734,1233.609922,1182.247941,1826.201098,2225.190083,0.114600551,2902.214877,1918.441314,0.053443526,4519.754824,0.073829201,0.073278237,0.066115702,985.7190099,3302.028108,4604.62148,19736.52398,1869.454551,7065.818182,16778.59503,905.5030287,0.131680441,1122.857847,2452.894211,1812.696963,1913.54545,0.20661157,5746.804962,4046.366951,0.244628099,1512.139946,0.208815427,2282.943259,12692.62371,3819.575753,2154.348762,0.123966942,2519.369698,4274.326159,0.12892562,4117.415975,9494.988455,1112.154274,4158.090919,774.7438028,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,3207.022591,1713.322309,3292.84849,1548.504679,1785.738296,0.211019284,0.139393939,3186.862815,1640.781815,2919.949308,0.278787879,0.278787879,3285.176865,2095.780162,4651.094218,3505.453437,1817.570245,1171.248481,506.259
392.2023@2.9779978,0.137741047,0.088705234,838.6556494,0.096969697,0.126721763,0.083746556,1211.542696,0.103581267,856.1212106,0.121763085,0.136088154,0.145454545,701.3355369,0.127823691,657.5900808,0.096418733,0.098071625,653.3900853,521.9107468,0.079889807,714.7548212,1623.546006,583.5812674,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,1638.462813,0.18677686,1725.382917,7441.190089,1768.606617,2572.423141,2486.932229,0.088705234,1064.768046,826.1851208,0.153719008,998.5702444,944.4909071,3414.462806,3630.659506,2503.319014,2986.419833,2210.2562,2805.226446,626.65014,5868.52673,1549.939392,5077.274385,1209.049585,1838.836364,1473.171346,0.12892562,999.52617,1717.413228,0.104683196,1392.74656,768.6975218,589.9862247,1014.472725,0.082093664,743.5212141,0.105785124,0.157575758,1020.595041,0.15261708,786.2242398,0.113498623,0.188980716,2224.921213,703.0082624,1719.482096,1356.37355,2649.031962,1292.282095,831.903028,2950.204963,1386.857848,2620.719005,3689.757579,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,392.2023
942.5624@9.557005,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,942.5624
353.132@12.529005,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,410.6281015,0.079889807,552.5509644,0.114600551,732.0330581,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,2617.677693,3856.365834,13001.35042,2186.909098,6745.150414,15948.61486,728.8022025,0.131680441,926.2561947,2064.138839,1316.404954,1178.036361,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,1966.93554,0.115151515,0.099724518,0.123966942,0.096969697,1620.226993,0.12892562,1682.457299,3935.575217,605.1735561,1597.446285,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,2207.006067,933.1735532,2100.926723,1226.519555,1150.195045,3600.08264,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,0.183471074,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,353.132
199.0851@8.887007,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,2116.36418,2009.47658,1655.393936,1987.6606,1987.159225,1643.781813,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,3370.502474,10404.21819,0.160330579,4913.449587,9193.25619,0.088705234,6947.460067,925.2148724,0.153719008,1826.928368,0.127272727,0.20661157,2949.778514,2882.2248,0.244628099,0.205509642,2633.997796,0.093112948,3016.566396,0.115151515,0.099724518,0.123966942,0.096969697,981.8236888,0.12892562,0.168044077,3093.398355,0.104683196,1695.853999,884.0892576,0.079889807,0.085950413,1096.278789,0.078787879,0.105785124,0.157575758,0.13553719,1858.876034,0.121763085,0.113498623,1166.011018,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,4578.624801,5604.307426,0.280440771,6907.806066,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,0.127823691,199.0851
